x,y,z,qx,qy,qz,qw,J1,J2,J3,J4,J5,J6
-3.782927874176048588e-01,2.881221116032168794e-01,-1.223896283797518553e-01,7.167735306511595628e-01,7.521624502748790707e-03,-5.363695775586827530e-01,-4.455185823197859163e-01,2.202601649228911107e+00,2.630917644901897390e+00,-2.518654648386437156e+00,5.419223466088984864e-01,-9.863846138259546592e-02,3.287967601252850258e-01
-2.175779187559052641e-01,3.234814582131818050e-01,4.685278283247892306e-01,-6.556155656998854386e-01,-1.601570938559125912e-01,6.893783087506798468e-01,-2.632023607867163828e-01,2.635883010019664852e+00,1.322790104358914753e+00,-2.746875885178907239e+00,1.681325496359349358e+00,1.496982233778832772e+00,1.549521587942606971e+00
7.288521171614036065e-02,5.226257444655442452e-03,3.729113648769094014e-01,3.564941256177707740e-01,6.504578353505831023e-01,-3.977842753216537242e-01,5.399853823372285921e-01,1.022519638202403769e+00,-1.377968048689823144e+00,6.459061169161772753e-01,-1.721524743900113119e+00,-1.553885649600472707e+00,-2.536078229500501102e+00
1.755140952723139858e-01,6.712158403736129264e-02,1.901675141521781687e-01,7.611696298576211550e-01,-4.647259122533685671e-01,1.365606580089812061e-01,-4.312792688581740808e-01,-1.908247016645948202e+00,1.658017772978395143e+00,1.809039525972133688e+00,-7.502374507869089548e-01,-2.688912680917445286e+00,-6.868573448869170761e-01
1.310220155900835293e-01,5.592521348298973294e-01,3.524199766547260471e-02,-5.160478090740349133e-01,-8.447458620236300564e-02,-3.562638151615933890e-01,7.743608958633787509e-01,-2.927113083334421439e+00,2.170312416898113383e+00,-2.255703239483830558e+00,1.285092534720257973e-01,-3.883578154487272727e-01,-7.371957231365620089e-01
1.559665318520941091e-01,4.269576234280215987e-02,3.504147680419488209e-01,9.197746120873266928e-01,-3.745163909385752499e-01,-6.254363288489787898e-02,-9.919894083865801737e-02,1.406119408934127790e+00,-1.529489377412911466e+00,3.242241580237159582e-01,-5.871061256822613927e-01,2.707656911755839779e+00,1.965383000644859379e+00
-2.693564974247568689e-01,3.071887779449509193e-01,3.882658382197178848e-01,6.240296737108771419e-01,-5.670438060040802197e-01,-4.172149534295261364e-01,3.390869667732778203e-01,-6.323040106473025723e-01,-1.330714437319087562e+00,-9.876077832660841160e-01,7.796996999804486350e-01,-1.488998856604870635e+00,-7.060365602055918011e-01
4.720771111538139136e-02,-8.419674913175162478e-03,-9.033494871146416361e-02,-3.896061230335758352e-01,7.510762168618808632e-01,1.176833807115279691e-02,5.328724909190138970e-01,-7.488959815194462522e-01,-2.192293179495485411e+00,2.487700506483700558e+00,-1.950178707798021494e+00,-1.226250086138225059e+00,2.513182115832463204e+00
-2.648904292676915184e-01,8.843742910567267690e-02,3.138070079272174961e-01,9.121903578643703048e-01,-6.628543442993685766e-04,-3.894668143644242631e-01,-1.273731217809228322e-01,1.865535048643076621e+00,1.623560357562998213e+00,2.518180459804814753e+00,-6.099753901311277815e-02,2.867485434144526835e+00,1.211376096734919194e+00
-9.124574846241584325e-02,-2.190893938596503443e-01,4.883043362756576689e-01,-1.916304082743689186e-01,-6.738891346021170792e-01,6.942291274639859067e-01,1.649155525425128610e-01,-2.735414088991727333e+00,-1.270172531209041722e-01,-2.946059509186853553e+00,-1.123727944343932972e+00,-1.154856884084294322e-01,-1.978579813327698833e+00
-1.197164111934928554e-02,-4.046991724096039161e-02,-3.225157780523691953e-01,7.231578116065465744e-01,-1.933727289472084721e-01,6.622787745771444579e-01,-3.219614816304077615e-02,-2.007384704599056491e+00,-2.630761576246704259e+00,-2.192056674066752642e+00,6.604971019720089487e-01,-1.362176787208710049e+00,-1.329099641459536851e+00
-6.963217115733991158e-02,-1.696277943211724204e-01,1.251368435237606158e-01,9.106695330697820445e-01,3.525074154432946139e-01,-9.310158801321342936e-02,1.942977557908789621e-01,3.793123907865929567e-01,1.109213733824010006e+00,1.333240188488293398e+00,-1.305131490807314165e-01,-1.290851284983612235e+00,2.086442393503666004e+00
4.016641513022058824e-02,-3.548556866637968543e-01,7.344832797606488939e-02,7.869528773283080980e-01,1.366907184658365526e-01,8.155417643693579910e-02,5.961289563975944450e-01,-1.106867727597027340e-01,2.681426446049919754e+00,2.593988804058137809e+00,1.968826936062590960e-01,1.297706559732943354e+00,2.996725550891651046e+00
-2.050452031116782592e-02,-2.452372619133216455e-02,5.261828768064490403e-01,5.433127072078797193e-01,6.408488708574894277e-01,-5.332617602312555993e-01,-9.877207086109467127e-02,2.646141400399342203e+00,-8.094274996492289986e-01,-1.120260657291360928e-02,-1.742782585576301502e+00,-2.001973894405318699e+00,2.832912562524851907e+00
-5.355239274979178843e-02,1.123368900413674876e-01,5.465410107820684732e-02,7.315685350284775179e-01,6.427262878679679270e-01,-4.107897760586266822e-03,-2.273620958201662268e-01,2.680509331205094270e+00,2.307102160733171203e+00,1.438646228762416435e+00,-2.401999708546367351e-01,-2.605722911919404972e+00,-1.160677425104876814e+00
3.180649294281692185e-01,-2.786530541573081221e-01,2.937909434189237556e-01,-1.014594093009556081e-01,-3.078995032917677954e-01,-2.427509445922031162e-01,9.143171567003308686e-01,2.297954402989464739e+00,-1.248961540497249167e+00,-1.914346981823336069e+00,1.169750552437163194e-01,2.244057653995090718e+00,-1.320587700498439210e+00
1.057110429927730910e-01,1.018562816388996067e-01,6.144613307244264355e-01,2.136672175372930083e-01,-5.986221249297999369e-01,7.656640752660714977e-01,9.877446806414284797e-02,-2.579727560891701188e+00,-2.205291477196156258e-01,-4.549570640937243837e-01,8.636863121463989046e-01,-2.011259515404875131e+00,-2.963542507828544448e+00
1.261764314150233025e-02,5.748419621891754511e-02,9.265122220426183497e-02,-6.590115593708777419e-01,6.705921223732415060e-01,3.838694896987314420e-02,3.384322859528928751e-01,8.361333603517540070e-02,-2.596033220232127903e+00,1.286177090779098364e+00,-8.549079138892516916e-01,-2.643684200747786761e+00,-2.543352853663785940e+00
1.592308100819923578e-01,3.223794565080309038e-01,6.052394534998947195e-01,-1.355570664056092722e-01,-3.940404011042460963e-01,8.115362625741590064e-01,-4.095916729772177134e-01,-2.746111483580852664e+00,5.207228482990853280e-01,-1.224900822256699717e+00,-2.746279861827485291e+00,1.646027310434551083e+00,1.196552845816318822e+00
-2.718588649640443222e-01,-1.283452073980296815e-01,-7.205019135440333955e-02,-9.926207655343464997e-02,-5.677856157884209054e-01,-1.820233773390890486e-01,7.966392061429916627e-01,-2.090691610739034090e+00,-2.739990505828433065e+00,-2.883625280147241732e-01,1.225972870633176726e+00,9.188473064401998514e-01,6.970253572103501938e-02
1.870025197390980665e-01,-3.667745967498965975e-01,3.182338308030842611e-01,6.067389638816733655e-01,3.849494793744538401e-01,-4.233363468333984914e-01,5.517862498167970253e-01,2.630907853737444846e+00,-8.346374327229328927e-01,-2.556532986236851990e+00,1.274593017091575575e+00,6.308333000284545022e-01,-2.406972502354520316e+00
-1.729133769860808634e-01,7.832783666844943260e-02,1.281327908013241978e-01,-3.519217440487658610e-01,-6.907436589035970131e-01,2.341918549467680577e-01,5.866672471058360649e-01,2.036635139055204213e+00,2.358439959049805523e+00,1.746433505667886799e+00,-2.626734033628391973e+00,-2.326979941994459899e+00,2.712895928769366805e+00
1.143108349173658882e-02,-9.404079166530629474e-02,2.308268548946242615e-01,2.713777422257497296e-01,7.409189964014755159e-01,5.119846322166100583e-01,-3.395068455420417464e-01,-2.066303299339420363e-01,1.276249747941302637e+00,1.786962714104571859e+00,1.585502135274383662e-01,-1.715589932828756048e-01,7.735432574178457976e-01
6.785166152656170457e-02,1.851744733576064089e-02,-2.734825621135605345e-01,-3.622713093832671261e-01,-5.398861564776424871e-01,-2.201932744816345877e-01,7.271845421312171931e-01,-1.508668184690724612e+00,-2.749696120265676669e+00,-2.680380956592104624e+00,-2.080139369533270166e+00,-2.163165973080072746e+00,-6.536807279879548460e-01
-1.427071288625902379e-01,1.192024915976595545e-01,2.971475232256219901e-01,-3.337863080136898586e-01,7.322623370521431641e-01,7.028286415842639745e-02,5.894394704490126813e-01,2.047448815459935290e+00,1.595378996720042686e+00,2.267296885133013973e+00,-2.164304387730751955e+00,1.391019121265837377e+00,5.519541259556381974e-01
2.852910355452093275e-03,-3.606492270081027018e-02,-2.996002703611954643e-01,5.965299902055597459e-01,-4.244951708435947269e-01,2.220937888201863497e-01,6.439178283626858512e-01,1.849430408504628254e+00,2.917707781988119642e+00,-6.382364864216989453e-01,-1.517957075372501574e+00,-1.521055652757336896e+00,-2.900700689762061746e+00
-1.130741024327852340e-01,-4.097273158499107892e-01,7.518103517998420138e-03,1.108011582631718561e-01,-1.147103349898398877e-01,9.069224300676477224e-01,-3.899440321562201439e-01,-2.825551786799138210e+00,-1.952278171196464074e+00,-1.593800092404713542e+00,-3.417041714276640718e-01,1.928595305107721813e+00,-2.141647913745429399e+00
-3.136615381623409360e-01,-1.227348668501172524e-01,4.459992617291637651e-01,-2.165988672619801325e-01,8.048159069408808985e-01,-1.392397912003711657e-01,5.347602894589620348e-01,-1.888779574688858043e+00,-8.997586970741151546e-01,-1.763169568202956672e+00,1.776242687040535451e+00,-2.850642564374906485e+00,2.962141666871423773e+00
-2.285956227288663267e-01,-4.814725910411348786e-01,3.257896553849639609e-01,-1.406663797363825186e-01,9.554814210925162143e-01,2.414351241076077847e-01,-9.474863801675396935e-02,3.994762597903984691e-01,1.359313362790395274e+00,-1.969000568318671762e+00,2.502023242303637929e+00,-2.410608682459829843e+00,2.014768400523808012e+00
5.373942080930907417e-02,5.892386082919120333e-02,1.527486890252091611e-01,-2.604210705070980625e-01,-5.825916552155442352e-01,-5.114765442580661015e-01,5.754646591954865054e-01,1.360047958024173553e+00,-1.008476045915636110e+00,2.007670148258403842e+00,-1.849810736430670621e+00,1.614425012957777739e+00,7.068366770712231073e-01
1.494755006146857856e-01,6.621619280438957589e-02,2.335328083726017911e-01,3.388848503748741470e-01,1.259866029633248743e-02,3.630713766130632125e-01,8.678579995767928823e-01,1.037139040960965097e+00,-6.181538038456215745e-01,2.426717795797749488e+00,1.385063400955836244e+00,2.439330378547833078e+00,-1.220533903921428021e-02
4.586005255557090710e-01,-2.235363693792476458e-01,3.220059912780156575e-01,8.880946396805469156e-01,2.622859788923148638e-01,3.420075006817416274e-01,1.597649702676051664e-01,-1.113995482990256303e+00,7.203341877854541053e-01,-5.044820486612113797e-01,-2.778312834153559230e+00,-6.366237344094223261e-01,3.270628222927864925e-01
-1.557733002437643871e-02,-3.024210692237337336e-02,-2.919993183226525790e-01,-1.359519093741981266e-01,-1.571348950343288975e-01,6.218276538050838687e-01,7.550867977016454402e-01,-2.946562784920304878e+00,-2.722701251051764082e+00,-2.124855493906300907e+00,1.706510769922041426e+00,2.725377154656277945e+00,-2.975548882251807470e+00
2.702022452818981721e-02,-1.830153645279314692e-02,-7.782204620532331280e-03,-7.027108515155373880e-03,7.698729702768047911e-01,-4.421662200975931545e-01,4.601470017154229986e-01,5.753299087331784634e-01,-1.935899987938618727e+00,2.213671689552694666e+00,-1.704373193282239907e+00,-1.347966368469288412e+00,2.121165797817014642e+00
-1.886258291171714063e-01,9.311058810582699408e-02,1.137648051664753718e-01,-5.323957505863003981e-01,8.352212980243760576e-01,1.257656005299507551e-01,-5.606390824289452651e-02,-1.084136710783311752e+00,-2.425380322081939433e+00,5.672235164178665023e-01,-4.968334072529012602e-02,-2.578644024936257662e+00,-9.653414235233626073e-02
-1.425484845125920552e-01,-3.797769051638322235e-02,1.074647044227480530e-01,-2.488505258409973442e-01,8.150536967394788057e-01,4.917603117285577752e-01,-1.786971824864652947e-01,-2.028503360161322711e+00,-2.602241450913436172e+00,8.260249278670634965e-01,-1.287863009291421168e+00,-1.992282225718566391e+00,2.736590227985611357e-01
2.190643811326604962e-01,2.627725537733077155e-01,5.351690009139228321e-01,-7.272885203883902028e-01,3.014664922638224387e-01,1.642625234460728251e-02,6.163599114051184769e-01,7.600861643408571844e-01,-7.126389958510292999e-01,-1.722897329997362448e+00,-2.687993955519493383e+00,1.016066767144724992e+00,6.899387231050546632e-02
-2.083710450523353908e-01,2.008508981538604521e-01,3.345874336444094876e-02,7.866950730920623247e-01,1.870264918441003066e-01,5.555923446076785899e-01,-1.935176992796953932e-01,-9.069094338239329645e-01,-2.512676269958230790e+00,-4.384424033970146795e-02,-1.479538787825050772e+00,-2.018878708882438922e+00,2.732946392140195968e+00
6.442656678648286950e-02,3.334540132506801369e-01,3.296125964746090542e-01,-3.449865924409904472e-01,8.950075959484918853e-01,-8.054765075647500605e-03,-2.826318718581323775e-01,2.632807230532967502e-01,-7.033048159908750208e-01,-2.611357385623039207e+00,4.510967576291018410e-01,-1.754612331824081162e+00,-9.965881522150463745e-01
2.011872625550993957e-02,-3.710023861597985806e-02,-2.403839073619686295e-01,-2.474646203599262795e-01,-1.420624217800754985e-01,2.375827505025667474e-01,9.285116944076327039e-01,2.659113204470054725e+00,-2.439393413317443304e+00,-2.588607856544153485e+00,2.938730641496675844e+00,2.256321783993115559e+00,2.985547788164401695e+00
-2.001726111262693841e-01,9.840130794572415907e-02,4.226219590083075683e-01,-7.628357779867491750e-01,1.451998586731281238e-01,3.780481800118152269e-01,5.040616534258589576e-01,-1.205229469468685144e+00,-1.428499053235291916e+00,6.103701834437558205e-02,2.350818758809059439e+00,1.924490625661878340e+00,6.843577549677872796e-01
1.905444107956056066e-01,2.016431771285308594e-01,1.933969019291996161e-01,9.233798829264771024e-01,2.611351774232824607e-01,1.593755301852002593e-01,-2.318996578198927183e-01,-2.375774522517401621e+00,4.607626277554128791e-01,8.484866777236668156e-01,2.407406692557760408e+00,3.499191356064592640e-01,2.590438727172275968e+00
-1.926885527530967646e-01,-1.422093282676872156e-02,6.615391367115976140e-02,-5.749724292331388487e-01,3.990857245014050592e-01,5.364432592268146560e-02,7.122215781744003493e-01,1.310737125515312407e+00,1.351716296006632234e+00,9.158931208476412955e-01,-8.990884549771811507e-01,1.114097629939053036e+00,-1.933236669082163628e+00
2.909960404871799258e-02,-1.823811246609007702e-02,5.571733808472671967e-01,-3.851337412988807829e-01,7.258575408658100026e-01,-4.390656228672110695e-01,3.633513595648078520e-01,-2.102233310478158756e-01,-7.235621465825801124e-01,-1.677707761007098952e-01,8.842446055169919106e-01,1.510109034849014265e+00,-3.420777271297734679e-01
-6.288073477805428135e-02,2.286735997675846260e-02,-3.128403653594160616e-01,-7.872358479693382372e-02,5.496786962189038617e-01,7.728281825166440910e-01,-3.072336707260893696e-01,1.192200616440490357e+00,2.898590910129586362e+00,-8.969728379234087612e-01,1.615903160614746703e+00,-1.985460625401939794e+00,-2.436804029571044694e+00
7.392570213093713899e-03,1.581592197030629726e-02,-1.393082059144499542e-02,-3.585377366794225695e-01,-5.581935459006587275e-01,7.177267990162541356e-01,-2.115157173014067526e-01,-2.932357611578585210e+00,2.363013414940975387e+00,9.070540793414370029e-01,-1.462770776712309706e+00,-7.503493104778513612e-02,-8.306071726730896998e-01
-1.968430775982027148e-01,1.151068524432189988e-01,3.281150291845693623e-01,1.819266784824895289e-01,2.793921954787005335e-01,2.210075346217916792e-01,9.165142412435927088e-01,2.053240837453803813e+00,1.795995443779927925e+00,2.408863317147064365e+00,4.918490099365295798e-01,-1.893579269302176904e-01,-1.130751789949625552e+00
2.875915093847594695e-02,-6.831061345234440418e-02,6.112544769719120696e-02,4.494750572790337517e-01,-2.021226074542204487e-01,-5.991088401928332807e-01,6.310207778217095109e-01,-9.247895696832957313e-01,-2.568903436992510780e+00,1.963992022068002719e+00,8.316604774642826214e-01,-1.638714465164375689e+00,4.509300765826300683e-01
-2.751800512238287699e-01,3.073740904679475028e-01,-1.929125745229945676e-01,5.193935231158686161e-01,-5.315496882031768289e-01,2.145419812047922037e-01,6.337641796576340969e-01,2.483812914957182372e+00,2.559449436263347089e+00,-2.075265376867311051e+00,-1.883741717258089698e+00,-1.905162851313744854e+00,-1.008439676108051852e+00
-1.467238145148507672e-02,8.761923318958449169e-02,1.419050849003206660e-01,-7.881997543428606035e-01,-3.007660157087606589e-01,5.135428490135757196e-02,5.344564420706364727e-01,1.627470116043294723e-01,-2.310934807595108609e+00,1.241930429901426436e+00,-2.266429751541048976e+00,2.381979785533573590e+00,1.510533509878628777e-01
-1.196994224762486653e-01,-3.555542090703148195e-01,-1.623251872437963816e-01,-2.105394539941583265e-01,8.454306239809489254e-01,-3.883170090735576507e-01,-3.002167530488464853e-01,-2.805464528200824148e+00,-2.446463958583611653e+00,-1.046464642183440708e+00,2.809372911414026674e+00,2.056618024442222747e-01,-5.360618258442944040e-01
